401 	 Q0 	 FBIS3-18024          	 0       	 1,863.9164 	 lucene
402 	 Q0 	 FR940511-2-00216     	 153     	 1,007.5706 	 lucene
402 	 Q0 	 LA051289-0110        	 154     	 1,005.3019 	 lucene
402 	 Q0 	 FR940523-0-00044     	 155     	 1,003.9837 	 lucene
402 	 Q0 	 FBIS4-22747          	 156     	 1,003.6425 	 lucene
402 	 Q0 	 FT942-14534          	 157     	 1,002.5637 	 lucene
402 	 Q0 	 FR941006-2-00081     	 158     	 1,002.3129 	 lucene
402 	 Q0 	 FR941006-2-00082     	 159     	 1,002.3129 	 lucene
402 	 Q0 	 FBIS4-45802          	 160     	 1,000.8085 	 lucene
402 	 Q0 	 LA062890-0104        	 161     	 997.2390 	 lucene
402 	 Q0 	 FBIS3-40380          	 162     	 996.9196 	 lucene
402 	 Q0 	 FT921-10261          	 163     	 996.1155 	 lucene
402 	 Q0 	 FT922-6074           	 164     	 994.1144 	 lucene
402 	 Q0 	 FT943-11541          	 165     	 992.4326 	 lucene
402 	 Q0 	 FBIS3-20919          	 166     	 990.0776 	 lucene
402 	 Q0 	 LA062689-0028        	 167     	 989.6384 	 lucene
402 	 Q0 	 FR940405-1-00062     	 168     	 988.5804 	 lucene
402 	 Q0 	 FT944-17394          	 169     	 988.1119 	 lucene
402 	 Q0 	 FBIS3-60378          	 170     	 988.0086 	 lucene
402 	 Q0 	 FBIS4-23010          	 171     	 983.7532 	 lucene
402 	 Q0 	 LA011590-0097        	 172     	 983.1659 	 lucene
402 	 Q0 	 FBIS4-20645          	 173     	 980.7856 	 lucene
402 	 Q0 	 FT932-4101           	 174     	 980.7157 	 lucene
402 	 Q0 	 FR940425-2-00050     	 175     	 980.4712 	 lucene
402 	 Q0 	 FR940727-1-00022     	 176     	 980.4676 	 lucene
402 	 Q0 	 FT941-10743          	 177     	 980.4630 	 lucene
402 	 Q0 	 FBIS3-11125          	 178     	 979.9456 	 lucene
402 	 Q0 	 LA060589-0049        	 179     	 977.9708 	 lucene
402 	 Q0 	 LA071089-0081        	 180     	 976.3804 	 lucene
402 	 Q0 	 FT923-10017          	 181     	 976.1362 	 lucene
402 	 Q0 	 LA040990-0060        	 182     	 975.6526 	 lucene
402 	 Q0 	 FR940523-0-00033     	 183     	 973.0428 	 lucene
402 	 Q0 	 FR941121-1-00019     	 184     	 972.8854 	 lucene
402 	 Q0 	 FR940414-2-00074     	 185     	 971.7949 	 lucene
402 	 Q0 	 FT921-14452          	 186     	 970.5183 	 lucene
402 	 Q0 	 FT944-12908          	 187     	 970.3125 	 lucene
402 	 Q0 	 FR940523-0-00034     	 188     	 970.1451 	 lucene
402 	 Q0 	 LA101889-0091        	 189     	 969.5110 	 lucene
402 	 Q0 	 LA071689-0143        	 190     	 969.1286 	 lucene
402 	 Q0 	 LA051190-0104        	 191     	 968.1450 	 lucene
402 	 Q0 	 FR941006-2-00083     	 192     	 967.8098 	 lucene
402 	 Q0 	 FBIS3-42986          	 193     	 967.2713 	 lucene
402 	 Q0 	 FBIS3-43024          	 194     	 967.2713 	 lucene
402 	 Q0 	 FR940805-2-00144     	 195     	 966.6715 	 lucene
402 	 Q0 	 FR941116-2-00126     	 196     	 966.3677 	 lucene
402 	 Q0 	 FT923-6007           	 197     	 964.1830 	 lucene
402 	 Q0 	 FR940805-2-00139     	 198     	 963.1888 	 lucene
402 	 Q0 	 FR940516-2-00062     	 199     	 962.7288 	 lucene
402 	 Q0 	 LA121890-0094        	 200     	 962.1716 	 lucene
402 	 Q0 	 FT944-3521           	 201     	 961.5388 	 lucene
402 	 Q0 	 LA030690-0001        	 202     	 961.5070 	 lucene
402 	 Q0 	 FT943-455            	 203     	 961.2006 	 lucene
402 	 Q0 	 FT932-6508           	 204     	 960.8734 	 lucene
402 	 Q0 	 LA122689-0049        	 205     	 960.6698 	 lucene
402 	 Q0 	 LA051490-0069        	 206     	 958.4260 	 lucene
402 	 Q0 	 FR940817-2-00246     	 207     	 957.5554 	 lucene
402 	 Q0 	 LA012990-0011        	 208     	 955.8937 	 lucene
402 	 Q0 	 FT943-4555           	 209     	 955.7806 	 lucene
402 	 Q0 	 FBIS4-57592          	 210     	 954.1063 	 lucene
402 	 Q0 	 FBIS3-44779          	 211     	 953.1594 	 lucene
402 	 Q0 	 FBIS3-43058          	 212     	 951.6525 	 lucene
402 	 Q0 	 LA020589-0042        	 213     	 951.6122 	 lucene
402 	 Q0 	 FT921-996            	 214     	 951.1017 	 lucene
402 	 Q0 	 FT931-4425           	 215     	 948.8333 	 lucene
402 	 Q0 	 LA011289-0200        	 216     	 946.5220 	 lucene
402 	 Q0 	 FR940523-2-00004     	 217     	 943.5558 	 lucene
402 	 Q0 	 LA103089-0037        	 218     	 943.1324 	 lucene
402 	 Q0 	 FBIS4-20661          	 219     	 942.1180 	 lucene
402 	 Q0 	 FBIS3-59754          	 220     	 942.0034 	 lucene
402 	 Q0 	 FT934-5798           	 221     	 941.1336 	 lucene
402 	 Q0 	 FR940920-2-00078     	 222     	 940.4163 	 lucene
402 	 Q0 	 FT921-8525           	 223     	 939.0077 	 lucene
402 	 Q0 	 FBIS3-40457          	 224     	 939.0029 	 lucene
402 	 Q0 	 LA062289-0068        	 225     	 936.7094 	 lucene
402 	 Q0 	 LA080190-0001        	 226     	 935.8532 	 lucene
402 	 Q0 	 FBIS3-40434          	 227     	 935.5951 	 lucene
402 	 Q0 	 FT942-2015           	 228     	 933.7319 	 lucene
402 	 Q0 	 FT933-11998          	 229     	 930.5974 	 lucene
402 	 Q0 	 FT932-3748           	 230     	 930.1046 	 lucene
402 	 Q0 	 LA121790-0086        	 231     	 929.4274 	 lucene
402 	 Q0 	 LA101789-0150        	 232     	 929.3345 	 lucene
402 	 Q0 	 LA020389-0077        	 233     	 927.7579 	 lucene
402 	 Q0 	 FBIS3-20904          	 234     	 927.3159 	 lucene
402 	 Q0 	 LA031090-0007        	 235     	 927.1346 	 lucene
402 	 Q0 	 FR940413-2-00044     	 236     	 924.8694 	 lucene
402 	 Q0 	 FR940812-2-00254     	 237     	 922.2173 	 lucene
402 	 Q0 	 LA112789-0037        	 238     	 922.0563 	 lucene
402 	 Q0 	 LA041789-0062        	 239     	 921.6085 	 lucene
402 	 Q0 	 FR940705-2-00181     	 240     	 920.1586 	 lucene
402 	 Q0 	 FT922-116            	 241     	 920.1069 	 lucene
402 	 Q0 	 FR940314-2-00002     	 242     	 919.1657 	 lucene
402 	 Q0 	 LA090389-0049        	 243     	 918.9453 	 lucene
402 	 Q0 	 FR941027-2-00076     	 244     	 917.4871 	 lucene
402 	 Q0 	 LA081189-0010        	 245     	 917.4515 	 lucene
402 	 Q0 	 FR940407-2-00003     	 246     	 917.0240 	 lucene
402 	 Q0 	 FT944-9617           	 247     	 916.8010 	 lucene
402 	 Q0 	 LA102390-0066        	 248     	 915.9839 	 lucene
402 	 Q0 	 FT923-12060          	 249     	 915.9367 	 lucene
402 	 Q0 	 LA052489-0148        	 250     	 914.7241 	 lucene
402 	 Q0 	 FBIS4-20505          	 251     	 914.5986 	 lucene
402 	 Q0 	 FR940804-2-00003     	 252     	 914.5895 	 lucene
402 	 Q0 	 FT932-15011          	 253     	 913.4021 	 lucene
402 	 Q0 	 LA101389-0049        	 254     	 913.0474 	 lucene
402 	 Q0 	 LA092089-0153        	 255     	 912.5535 	 lucene
402 	 Q0 	 FR940817-2-00238     	 256     	 911.7753 	 lucene
402 	 Q0 	 LA011490-0002        	 257     	 911.5469 	 lucene
402 	 Q0 	 FT943-16981          	 258     	 911.5402 	 lucene
402 	 Q0 	 FR941221-2-00101     	 259     	 911.5018 	 lucene
402 	 Q0 	 FR941116-0-00104     	 260     	 911.0836 	 lucene
402 	 Q0 	 FT934-15868          	 261     	 910.3666 	 lucene
402 	 Q0 	 FBIS3-21034          	 262     	 909.5383 	 lucene
402 	 Q0 	 FT932-16066          	 263     	 909.0585 	 lucene
402 	 Q0 	 FR940429-2-00030     	 264     	 908.9078 	 lucene
402 	 Q0 	 FT944-1484           	 265     	 908.7299 	 lucene
402 	 Q0 	 FR940504-1-00059     	 266     	 908.4691 	 lucene
402 	 Q0 	 FR940830-2-00008     	 267     	 908.2277 	 lucene
402 	 Q0 	 LA021690-0125        	 268     	 908.1698 	 lucene
402 	 Q0 	 LA100590-0008        	 269     	 905.7178 	 lucene
402 	 Q0 	 LA012089-0018        	 270     	 905.5646 	 lucene
402 	 Q0 	 FT933-8839           	 271     	 905.1522 	 lucene
402 	 Q0 	 FT941-15246          	 272     	 905.0556 	 lucene
402 	 Q0 	 LA101290-0131        	 273     	 904.9119 	 lucene
402 	 Q0 	 FR940512-2-00003     	 274     	 904.3022 	 lucene
402 	 Q0 	 FR941121-2-00002     	 275     	 904.3022 	 lucene
402 	 Q0 	 FR940516-2-00154     	 276     	 903.3497 	 lucene
402 	 Q0 	 FR940817-2-00240     	 277     	 902.0299 	 lucene
402 	 Q0 	 FT921-5309           	 278     	 899.8597 	 lucene
402 	 Q0 	 FT921-5312           	 279     	 899.8597 	 lucene
402 	 Q0 	 FT911-4506           	 280     	 899.7768 	 lucene
402 	 Q0 	 FT921-701            	 281     	 899.6948 	 lucene
402 	 Q0 	 LA040990-0045        	 282     	 899.6948 	 lucene
402 	 Q0 	 FT943-4589           	 283     	 899.4916 	 lucene
402 	 Q0 	 LA011290-0146        	 284     	 899.1164 	 lucene
402 	 Q0 	 FR941202-2-00003     	 285     	 898.9651 	 lucene
402 	 Q0 	 FBIS4-23017          	 286     	 898.4746 	 lucene
402 	 Q0 	 FR940817-0-00035     	 287     	 898.4222 	 lucene
402 	 Q0 	 FT931-14059          	 288     	 898.1340 	 lucene
402 	 Q0 	 LA111689-0161        	 289     	 897.5642 	 lucene
402 	 Q0 	 FR941026-2-00042     	 290     	 897.5415 	 lucene
402 	 Q0 	 FR940606-2-00002     	 291     	 897.0123 	 lucene
402 	 Q0 	 FT923-14241          	 292     	 895.8885 	 lucene
402 	 Q0 	 FBIS4-47142          	 293     	 894.7851 	 lucene
402 	 Q0 	 FT932-14087          	 294     	 894.5157 	 lucene
402 	 Q0 	 FT932-16747          	 295     	 894.2950 	 lucene
402 	 Q0 	 LA031690-0203        	 296     	 893.5798 	 lucene
402 	 Q0 	 LA020789-0113        	 297     	 893.5580 	 lucene
402 	 Q0 	 FT922-9447           	 298     	 893.3674 	 lucene
402 	 Q0 	 LA101290-0150        	 299     	 892.1787 	 lucene
402 	 Q0 	 FT934-1290           	 300     	 892.1628 	 lucene
402 	 Q0 	 LA082090-0138        	 301     	 891.7050 	 lucene
402 	 Q0 	 LA121289-0055        	 302     	 891.0548 	 lucene
402 	 Q0 	 FR940127-2-00201     	 303     	 890.0550 	 lucene
402 	 Q0 	 FR941028-2-00085     	 304     	 889.9491 	 lucene
402 	 Q0 	 FBIS3-51754          	 305     	 888.8886 	 lucene
402 	 Q0 	 LA061390-0100        	 306     	 888.7758 	 lucene
402 	 Q0 	 FT922-6192           	 307     	 887.9648 	 lucene
402 	 Q0 	 LA011190-0133        	 308     	 887.1017 	 lucene
402 	 Q0 	 FR940404-2-00163     	 309     	 886.9567 	 lucene
402 	 Q0 	 LA102990-0096        	 310     	 886.7255 	 lucene
402 	 Q0 	 FR941206-2-00054     	 311     	 886.0055 	 lucene
402 	 Q0 	 FT924-10752          	 312     	 885.5000 	 lucene
402 	 Q0 	 FR940413-2-00073     	 313     	 885.0604 	 lucene
402 	 Q0 	 FBIS4-20489          	 314     	 883.8200 	 lucene
402 	 Q0 	 FBIS3-46244          	 315     	 882.9949 	 lucene
402 	 Q0 	 FBIS4-40188          	 316     	 882.3434 	 lucene
402 	 Q0 	 FBIS4-45127          	 317     	 882.3434 	 lucene
402 	 Q0 	 FBIS4-45825          	 318     	 882.2910 	 lucene
402 	 Q0 	 LA052389-0108        	 319     	 881.1486 	 lucene
402 	 Q0 	 FT944-10829          	 320     	 881.0231 	 lucene
402 	 Q0 	 LA101090-0127        	 321     	 880.6916 	 lucene
402 	 Q0 	 FT942-2017           	 322     	 880.4185 	 lucene
402 	 Q0 	 FBIS4-33295          	 323     	 878.5168 	 lucene
402 	 Q0 	 FBIS3-43004          	 324     	 878.2568 	 lucene
402 	 Q0 	 FBIS3-43042          	 325     	 878.2568 	 lucene
402 	 Q0 	 FR941104-2-00002     	 326     	 878.2153 	 lucene
402 	 Q0 	 FR940727-2-00022     	 327     	 877.5366 	 lucene
402 	 Q0 	 FR940504-0-00061     	 328     	 876.7388 	 lucene
402 	 Q0 	 LA042890-0164        	 329     	 876.6094 	 lucene
402 	 Q0 	 LA031690-0082        	 330     	 876.1669 	 lucene
402 	 Q0 	 FT922-4560           	 331     	 875.9960 	 lucene
402 	 Q0 	 FT942-10938          	 332     	 875.9170 	 lucene
402 	 Q0 	 FR940314-1-00037     	 333     	 875.0418 	 lucene
402 	 Q0 	 FBIS4-20483          	 334     	 875.0146 	 lucene
402 	 Q0 	 FR940817-2-00253     	 335     	 874.3090 	 lucene
402 	 Q0 	 FT922-3527           	 336     	 873.0766 	 lucene
402 	 Q0 	 LA082590-0108        	 337     	 871.1348 	 lucene
402 	 Q0 	 LA062290-0154        	 338     	 870.9246 	 lucene
402 	 Q0 	 FR940817-2-00252     	 339     	 870.5462 	 lucene
402 	 Q0 	 FR940817-2-00263     	 340     	 866.8207 	 lucene
402 	 Q0 	 FR940912-1-00065     	 341     	 866.7805 	 lucene
402 	 Q0 	 FT933-470            	 342     	 866.5770 	 lucene
402 	 Q0 	 FT941-23             	 343     	 866.2822 	 lucene
402 	 Q0 	 FT942-1649           	 344     	 865.7079 	 lucene
402 	 Q0 	 FR940304-2-00061     	 345     	 865.2805 	 lucene
402 	 Q0 	 FT942-1517           	 346     	 865.1661 	 lucene
402 	 Q0 	 LA021789-0003        	 347     	 864.7100 	 lucene
402 	 Q0 	 FR940725-0-00048     	 348     	 862.7894 	 lucene
402 	 Q0 	 FBIS3-24604          	 349     	 862.4453 	 lucene
402 	 Q0 	 FT941-11234          	 350     	 862.4453 	 lucene
402 	 Q0 	 LA121090-0030        	 351     	 862.4453 	 lucene
402 	 Q0 	 FT922-4944           	 352     	 861.1535 	 lucene
402 	 Q0 	 LA052989-0050        	 353     	 861.1033 	 lucene
402 	 Q0 	 FT921-16061          	 354     	 861.0046 	 lucene
402 	 Q0 	 LA101089-0095        	 355     	 860.7470 	 lucene
402 	 Q0 	 LA092790-0237        	 356     	 859.8879 	 lucene
402 	 Q0 	 FR940104-2-00085     	 357     	 857.8462 	 lucene
402 	 Q0 	 FR940930-2-00058     	 358     	 857.2478 	 lucene
402 	 Q0 	 LA051389-0010        	 359     	 856.9607 	 lucene
402 	 Q0 	 FR940930-2-00057     	 360     	 854.6815 	 lucene
402 	 Q0 	 FBIS3-24503          	 361     	 854.0074 	 lucene
402 	 Q0 	 FBIS4-21484          	 362     	 852.1177 	 lucene
402 	 Q0 	 FT923-14822          	 363     	 851.5803 	 lucene
402 	 Q0 	 LA022189-0096        	 364     	 851.3228 	 lucene
402 	 Q0 	 FBIS4-20480          	 365     	 851.1952 	 lucene
402 	 Q0 	 FR941122-0-00070     	 366     	 850.6071 	 lucene
402 	 Q0 	 LA101289-0221        	 367     	 850.3640 	 lucene
402 	 Q0 	 LA021290-0063        	 368     	 850.1588 	 lucene
402 	 Q0 	 FR941202-2-00002     	 369     	 849.9451 	 lucene
402 	 Q0 	 LA101689-0054        	 370     	 849.1849 	 lucene
402 	 Q0 	 LA081190-0031        	 371     	 847.2649 	 lucene
402 	 Q0 	 FBIS4-47547          	 372     	 847.1716 	 lucene
402 	 Q0 	 LA090589-0067        	 373     	 846.4301 	 lucene
402 	 Q0 	 LA100990-0158        	 374     	 845.3909 	 lucene
402 	 Q0 	 LA021890-0038        	 375     	 844.8641 	 lucene
402 	 Q0 	 LA012589-0124        	 376     	 844.3593 	 lucene
402 	 Q0 	 LA103190-0163        	 377     	 843.5268 	 lucene
402 	 Q0 	 FT921-11741          	 378     	 843.2189 	 lucene
402 	 Q0 	 FT924-15833          	 379     	 843.2124 	 lucene
402 	 Q0 	 FR940204-1-00069     	 380     	 842.9395 	 lucene
402 	 Q0 	 FBIS3-61514          	 381     	 842.8965 	 lucene
402 	 Q0 	 FT931-9496           	 382     	 841.7284 	 lucene
402 	 Q0 	 LA041989-0121        	 383     	 841.5811 	 lucene
402 	 Q0 	 LA030889-0102        	 384     	 841.3472 	 lucene
402 	 Q0 	 FT923-6012           	 385     	 840.7126 	 lucene
402 	 Q0 	 FT931-15823          	 386     	 840.3241 	 lucene
402 	 Q0 	 LA101389-0148        	 387     	 840.2202 	 lucene
402 	 Q0 	 FR941216-0-00038     	 388     	 839.9491 	 lucene
402 	 Q0 	 LA120690-0200        	 389     	 839.7422 	 lucene
402 	 Q0 	 LA073090-0056        	 390     	 839.5096 	 lucene
402 	 Q0 	 FT922-12245          	 391     	 839.3582 	 lucene
402 	 Q0 	 FR941026-2-00032     	 392     	 838.9815 	 lucene
402 	 Q0 	 FR940204-0-00042     	 393     	 838.5416 	 lucene
402 	 Q0 	 FBIS4-47386          	 394     	 837.9636 	 lucene
402 	 Q0 	 FBIS4-22948          	 395     	 837.2086 	 lucene
402 	 Q0 	 FT922-8431           	 396     	 836.1183 	 lucene
402 	 Q0 	 FT932-16160          	 397     	 835.7968 	 lucene
402 	 Q0 	 FR940603-2-00055     	 398     	 835.2082 	 lucene
402 	 Q0 	 LA012589-0094        	 399     	 833.7274 	 lucene
402 	 Q0 	 FR941128-2-00003     	 400     	 833.5413 	 lucene
402 	 Q0 	 FR940817-2-00243     	 401     	 833.1100 	 lucene
402 	 Q0 	 FR941219-1-00051     	 402     	 832.4777 	 lucene
402 	 Q0 	 FR941102-0-00061     	 403     	 832.4457 	 lucene
402 	 Q0 	 LA081490-0032        	 404     	 831.1199 	 lucene
402 	 Q0 	 FR940802-1-00013     	 405     	 830.5431 	 lucene
402 	 Q0 	 FT932-2133           	 406     	 830.3040 	 lucene
402 	 Q0 	 FR941230-2-00146     	 407     	 829.8774 	 lucene
402 	 Q0 	 FR940328-2-00119     	 408     	 829.4575 	 lucene
402 	 Q0 	 FBIS3-20890          	 409     	 829.3359 	 lucene
402 	 Q0 	 FBIS3-22658          	 410     	 829.3359 	 lucene
402 	 Q0 	 FT931-5795           	 411     	 828.8469 	 lucene
402 	 Q0 	 FBIS4-47537          	 412     	 828.8054 	 lucene
402 	 Q0 	 FT934-11221          	 413     	 828.8054 	 lucene
402 	 Q0 	 FR940523-0-00035     	 414     	 828.1068 	 lucene
402 	 Q0 	 FT922-5484           	 415     	 827.7231 	 lucene
402 	 Q0 	 FT943-15996          	 416     	 827.4117 	 lucene
402 	 Q0 	 FT934-17296          	 417     	 827.2518 	 lucene
402 	 Q0 	 FBIS3-21033          	 418     	 826.9941 	 lucene
402 	 Q0 	 FR940323-2-00091     	 419     	 826.1516 	 lucene
402 	 Q0 	 LA081490-0123        	 420     	 825.4859 	 lucene
402 	 Q0 	 FR940428-2-00027     	 421     	 825.1857 	 lucene
402 	 Q0 	 LA101890-0055        	 422     	 822.0716 	 lucene
402 	 Q0 	 FT932-13990          	 423     	 821.3776 	 lucene
402 	 Q0 	 FT921-1250           	 424     	 820.9048 	 lucene
402 	 Q0 	 FT922-8552           	 425     	 818.8574 	 lucene
402 	 Q0 	 FT944-13300          	 426     	 818.4789 	 lucene
402 	 Q0 	 LA020590-0055        	 427     	 818.4789 	 lucene
402 	 Q0 	 FBIS4-7532           	 428     	 817.6440 	 lucene
402 	 Q0 	 FT944-5674           	 429     	 817.3458 	 lucene
402 	 Q0 	 FT924-14004          	 430     	 815.7863 	 lucene
402 	 Q0 	 FT943-5982           	 431     	 815.4559 	 lucene
402 	 Q0 	 FR941019-2-00002     	 432     	 815.2733 	 lucene
402 	 Q0 	 LA020190-0043        	 433     	 813.6556 	 lucene
402 	 Q0 	 FBIS3-43077          	 434     	 813.5740 	 lucene
402 	 Q0 	 FR941212-1-00062     	 435     	 812.5601 	 lucene
402 	 Q0 	 FR940603-1-00008     	 436     	 812.5572 	 lucene
402 	 Q0 	 LA052890-0038        	 437     	 812.4950 	 lucene
402 	 Q0 	 LA072989-0035        	 438     	 812.1861 	 lucene
402 	 Q0 	 FR940324-2-00082     	 439     	 812.0124 	 lucene
402 	 Q0 	 FR940603-2-00039     	 440     	 811.6620 	 lucene
402 	 Q0 	 FR940804-1-00053     	 441     	 811.2872 	 lucene
402 	 Q0 	 FT934-7755           	 442     	 810.8511 	 lucene
402 	 Q0 	 FT931-12903          	 443     	 810.8316 	 lucene
402 	 Q0 	 FR940817-2-00236     	 444     	 810.7487 	 lucene
402 	 Q0 	 FR940926-2-00053     	 445     	 810.2469 	 lucene
402 	 Q0 	 FBIS4-63982          	 446     	 809.3165 	 lucene
402 	 Q0 	 LA102290-0115        	 447     	 808.8912 	 lucene
402 	 Q0 	 FR940127-2-00199     	 448     	 808.5330 	 lucene
402 	 Q0 	 FR940817-2-00228     	 449     	 808.4435 	 lucene
402 	 Q0 	 LA060589-0052        	 450     	 808.2500 	 lucene
402 	 Q0 	 FT923-5760           	 451     	 807.0099 	 lucene
402 	 Q0 	 LA092890-0154        	 452     	 807.0099 	 lucene
402 	 Q0 	 FT934-16732          	 453     	 806.7283 	 lucene
402 	 Q0 	 FR940324-2-00083     	 454     	 805.4281 	 lucene
402 	 Q0 	 FT943-16993          	 455     	 804.4556 	 lucene
402 	 Q0 	 FT923-2298           	 456     	 803.6772 	 lucene
402 	 Q0 	 FR940621-1-00024     	 457     	 801.1934 	 lucene
402 	 Q0 	 FT921-13614          	 458     	 800.9976 	 lucene
402 	 Q0 	 FT924-13186          	 459     	 800.4186 	 lucene
402 	 Q0 	 FT941-7775           	 460     	 800.4186 	 lucene
402 	 Q0 	 FR940627-0-00122     	 461     	 800.2713 	 lucene
402 	 Q0 	 FR940817-2-00242     	 462     	 799.8844 	 lucene
402 	 Q0 	 FR940902-2-00002     	 463     	 799.1608 	 lucene
402 	 Q0 	 FT943-10378          	 464     	 798.7640 	 lucene
402 	 Q0 	 LA040390-0121        	 465     	 798.6617 	 lucene
402 	 Q0 	 FR940725-1-00031     	 466     	 798.4237 	 lucene
402 	 Q0 	 FR941213-2-00003     	 467     	 797.8465 	 lucene
402 	 Q0 	 LA081789-0067        	 468     	 797.7219 	 lucene
402 	 Q0 	 FR941017-0-00008     	 469     	 797.5131 	 lucene
402 	 Q0 	 FR941125-0-00034     	 470     	 796.0132 	 lucene
402 	 Q0 	 FT933-15174          	 471     	 795.7068 	 lucene
402 	 Q0 	 FBIS4-41462          	 472     	 794.8612 	 lucene
402 	 Q0 	 FR940317-2-00006     	 473     	 794.8612 	 lucene
402 	 Q0 	 FT943-12100          	 474     	 794.6357 	 lucene
402 	 Q0 	 LA112089-0009        	 475     	 794.3953 	 lucene
402 	 Q0 	 LA070590-0178        	 476     	 793.9336 	 lucene
402 	 Q0 	 FBIS4-22913          	 477     	 793.7767 	 lucene
402 	 Q0 	 LA051090-0168        	 478     	 793.5721 	 lucene
402 	 Q0 	 FR940817-2-00245     	 479     	 792.8976 	 lucene
402 	 Q0 	 FR941227-2-00089     	 480     	 791.7518 	 lucene
402 	 Q0 	 LA102390-0050        	 481     	 791.5945 	 lucene
402 	 Q0 	 FBIS3-20907          	 482     	 791.1962 	 lucene
402 	 Q0 	 LA120890-0063        	 483     	 791.0631 	 lucene
402 	 Q0 	 FBIS3-37046          	 484     	 790.9730 	 lucene
402 	 Q0 	 FR941003-2-00006     	 485     	 790.7465 	 lucene
402 	 Q0 	 FBIS4-45598          	 486     	 789.4593 	 lucene
402 	 Q0 	 LA051190-0184        	 487     	 788.9829 	 lucene
402 	 Q0 	 LA111290-0009        	 488     	 788.6993 	 lucene
402 	 Q0 	 FBIS4-60762          	 489     	 788.5827 	 lucene
402 	 Q0 	 FBIS3-24571          	 490     	 788.0602 	 lucene
402 	 Q0 	 FR940916-2-00060     	 491     	 786.7603 	 lucene
402 	 Q0 	 FBIS3-20991          	 492     	 786.0952 	 lucene
402 	 Q0 	 FT944-13708          	 493     	 786.0843 	 lucene
402 	 Q0 	 FT933-6719           	 494     	 786.0843 	 lucene
402 	 Q0 	 LA052789-0045        	 495     	 786.0291 	 lucene
402 	 Q0 	 FT932-14941          	 496     	 785.5527 	 lucene
402 	 Q0 	 LA122289-0050        	 497     	 785.1558 	 lucene
402 	 Q0 	 FT943-10036          	 498     	 784.5380 	 lucene
402 	 Q0 	 FT911-4916           	 499     	 784.5380 	 lucene
402 	 Q0 	 LA073090-0055        	 500     	 784.5380 	 lucene
402 	 Q0 	 FR940318-0-00228     	 501     	 784.4757 	 lucene
402 	 Q0 	 FBIS4-33682          	 502     	 784.4481 	 lucene
402 	 Q0 	 LA102390-0121        	 503     	 784.2944 	 lucene
402 	 Q0 	 FR941213-2-00031     	 504     	 784.2402 	 lucene
402 	 Q0 	 FT931-9136           	 505     	 783.6058 	 lucene
402 	 Q0 	 FBIS4-24959          	 506     	 783.5931 	 lucene
402 	 Q0 	 LA111089-0105        	 507     	 781.8856 	 lucene
402 	 Q0 	 FBIS3-24549          	 508     	 781.4943 	 lucene
402 	 Q0 	 LA071489-0085        	 509     	 781.4036 	 lucene
402 	 Q0 	 FBIS4-20931          	 510     	 781.2654 	 lucene
402 	 Q0 	 LA111990-0034        	 511     	 781.2654 	 lucene
402 	 Q0 	 FT923-7988           	 512     	 781.0184 	 lucene
402 	 Q0 	 FR940523-0-00047     	 513     	 780.8666 	 lucene
402 	 Q0 	 FT932-13552          	 514     	 778.7280 	 lucene
402 	 Q0 	 LA041190-0013        	 515     	 777.0729 	 lucene
402 	 Q0 	 FR940817-2-00082     	 516     	 776.7173 	 lucene
402 	 Q0 	 LA012589-0063        	 517     	 776.3719 	 lucene
402 	 Q0 	 LA092690-0093        	 518     	 776.2969 	 lucene
402 	 Q0 	 FT931-16404          	 519     	 775.8300 	 lucene
402 	 Q0 	 LA020890-0171        	 520     	 774.5950 	 lucene
402 	 Q0 	 FBIS4-45117          	 521     	 774.0291 	 lucene
402 	 Q0 	 FBIS4-45995          	 522     	 774.0291 	 lucene
402 	 Q0 	 FBIS4-31306          	 523     	 774.0291 	 lucene
402 	 Q0 	 FT911-5026           	 524     	 774.0291 	 lucene
402 	 Q0 	 FBIS3-18128          	 525     	 773.2739 	 lucene
402 	 Q0 	 FR940523-0-00050     	 526     	 773.2574 	 lucene
402 	 Q0 	 LA022290-0019        	 527     	 772.9673 	 lucene
402 	 Q0 	 FT922-884            	 528     	 772.3885 	 lucene
402 	 Q0 	 FT934-16119          	 529     	 772.3885 	 lucene
402 	 Q0 	 FR940817-2-00235     	 530     	 771.0988 	 lucene
402 	 Q0 	 FT942-12479          	 531     	 770.4551 	 lucene
402 	 Q0 	 LA012289-0095        	 532     	 768.9349 	 lucene
402 	 Q0 	 LA102789-0038        	 533     	 766.6441 	 lucene
402 	 Q0 	 LA030590-0052        	 534     	 766.6393 	 lucene
402 	 Q0 	 FT923-11350          	 535     	 765.4114 	 lucene
402 	 Q0 	 FT931-10929          	 536     	 765.1666 	 lucene
402 	 Q0 	 FT944-12225          	 537     	 765.1666 	 lucene
402 	 Q0 	 FT943-8117           	 538     	 764.7476 	 lucene
402 	 Q0 	 FBIS3-24529          	 539     	 764.5817 	 lucene
402 	 Q0 	 LA101190-0070        	 540     	 764.5817 	 lucene
402 	 Q0 	 FBIS4-34063          	 541     	 763.3723 	 lucene
402 	 Q0 	 FT921-13615          	 542     	 763.2020 	 lucene
402 	 Q0 	 FT923-6513           	 543     	 762.8972 	 lucene
402 	 Q0 	 LA030289-0100        	 544     	 761.9863 	 lucene
402 	 Q0 	 FR941025-2-00059     	 545     	 761.2603 	 lucene
